s bet_x bet_y alf_x alf_y disp_x disp_y rx_i ry_i rs_i rx_int ry_int rs_int
+1.7998663000e+002 +5.3072688280e+001 +8.9778705290e-001 +1.0723187910e+001 -8.9966936850e-001 +5.7776003170e+000 +0.0000000000e+000 +2.4617158432e-005 -1.5024758249e-008 +2.8425399818e-007 +4.0831154802e-002 +2.0887329948e-004 +8.7912347985e-004
+1.8008663000e+002 +5.0949905020e+001 +1.0978749820e+000 +1.0504644700e+001 -1.1012099190e+000 +5.6607891530e+000 +0.0000000000e+000 +5.2689615435e-005 -3.7704071556e-008 +6.0857905183e-007 +4.0883844418e-002 +2.0883559540e-004 +8.7973205890e-004
+1.8030663000e+002 +4.6433636270e+001 +1.6799529730e+000 +1.0023849630e+001 -1.5445991320e+000 +5.4038045940e+000 +0.0000000000e+000 +2.7039678366e-004 -2.6702069802e-007 +3.1249150114e-006 +4.1154241201e-002 +2.0856857471e-004 +8.8285697391e-004
+1.8150739500e+002 +2.5557349080e+001 +8.2458434910e+000 +7.4063387720e+000 -3.8852190430e+000 +3.9301026950e+000 +0.0000000000e+000 +6.9927714577e-005 -4.6744116612e-008 +4.1895689847e-007 +4.1224168916e-002 +2.0852183059e-004 +8.8327593081e-004
+1.8172739500e+002 +2.2404334940e+001 +1.0049811040e+001 +6.9255436850e+000 -4.3146334440e+000 +3.6456961210e+000 +0.0000000000e+000 +3.1061839192e-005 -1.7158003333e-008 +1.8614117861e-007 +4.1255230755e-002 +2.0850467259e-004 +8.8346207199e-004
+1.8182739500e+002 +2.1041080520e+001 +1.0932256560e+001 +6.7070004630e+000 -4.5098218080e+000 +3.5164204060e+000 +0.0000000000e+000 +6.7718950315e-005 -3.2274705453e-008 +4.0584948872e-007 +4.1322949705e-002 +2.0847239788e-004 +8.8386792148e-004
+1.8204739500e+002 +1.8195775240e+001 +1.3011049330e+001 +6.2262053760e+000 -4.9392362090e+000 +3.2320138320e+000 +0.0000000000e+000 +3.6321253150e-004 -9.3221323273e-008 +2.1771828175e-006 +4.1686162237e-002 +2.0837917656e-004 +8.8604510429e-004
+1.8324816000e+002 +6.4164308760e+000 +2.7422557670e+001 +3.6086943620e+000 -6.9787008510e+000 +1.6090229200e+000 +0.0000000000e+000 +7.8058190341e-005 +6.5421818596e-008 +2.7113719315e-007 +4.1764220427e-002 +2.0844459838e-004 +8.8631624149e-004
+1.8346816000e+002 +4.9343802780e+000 +3.0580909070e+001 +3.1278992660e+000 -7.3774418640e+000 +1.2971943330e+000 +0.0000000000e+000 +3.3305286422e-005 +3.0968385170e-008 +1.1570811886e-007 +4.1797525714e-002 +2.0847556676e-004 +8.8643194961e-004
+1.8356816000e+002 +4.3306547480e+000 +3.2074522030e+001 +2.9093560400e+000 -7.5586877790e+000 +1.1554540660e+000 +0.0000000000e+000 +6.4739181947e-005 +6.2787538602e-008 +2.2493302972e-007 +4.1862264895e-002 +2.0853835430e-004 +8.8665688264e-004
+1.8376816000e+002 +3.2543296220e+000 +3.5170495510e+001 +2.4722695890e+000 -7.9211796090e+000 +8.7197353260e-001 +0.0000000000e+000 +1.2245487300e-004 +1.2858548460e-007 +4.2552978431e-007 +4.1984719768e-002 +2.0866693978e-004 +8.8708241242e-004
+1.8416816000e+002 +2.0162809050e+000 +3.5193355650e+001 +8.0332188730e-001 +7.8674411560e+000 +3.6644493750e-001 +0.0000000000e+000 +5.9652669351e-005 +5.3577329498e-008 +2.0733217091e-007 +4.2044372438e-002 +2.0872051711e-004 +8.8728974459e-004
+1.8436816000e+002 +1.7275929610e+000 +3.2117866120e+001 +6.4011783670e-001 +7.5100064690e+000 +1.3696320460e-001 +0.0000000000e+000 +3.0654902422e-005 +2.0786314248e-008 +1.0655114593e-007 +4.2075027340e-002 +2.0874130343e-004 +8.8739629574e-004
+1.8446816000e+002 +1.6077295960e+000 +3.0633736560e+001 +5.5851581140e-001 +7.3312891250e+000 +2.2222338160e-002 +0.0000000000e+000 +6.8384760764e-005 +3.9359218976e-008 +2.3769947564e-007 +4.2143412101e-002 +2.0878066265e-004 +8.8763399521e-004
+1.8468816000e+002 +1.4014780190e+000 +2.7494468540e+001 +3.7899135580e-001 +6.9381109690e+000 -2.3020756800e-001 +0.0000000000e+000 +3.8507628943e-004 +1.4178085858e-007 +1.3385639481e-006 +4.2528488390e-002 +2.0892244351e-004 +8.8897255916e-004
+1.8588892500e+002 +1.6642215030e+000 +1.3142294810e+001 -5.9836314270e-001 +4.9307579340e+000 -1.6791133300e+000 +0.0000000000e+000 +9.1437716553e-005 -3.1057917684e-008 +2.7241607083e-007 +4.2619926107e-002 +2.0889138559e-004 +8.8924497523e-004
+1.8610892500e+002 +1.9669966660e+000 +1.1065980870e+001 -7.7788759810e-001 +4.5070326780e+000 -1.9589652460e+000 +0.0000000000e+000 +4.3518223390e-005 -1.6063611430e-008 +1.2965618629e-007 +4.2663444330e-002 +2.0887532198e-004 +8.8937463142e-004
+1.8620892500e+002 +2.1307343880e+000 +1.0183834580e+001 -8.5948962340e-001 +4.3144302880e+000 -2.0861706620e+000 +0.0000000000e+000 +9.7859341813e-005 -3.6864555771e-008 +2.9156183261e-007 +4.2761303672e-002 +2.0883845742e-004 +8.8966619325e-004
+1.8642892500e+002 +2.5484052030e+000 +8.3787048060e+000 -1.0390140790e+000 +3.8907050320e+000 -2.3660225780e+000 +0.0000000000e+000 +5.6185137918e-004 -2.1431332370e-007 +1.6740277350e-006 +4.3323155051e-002 +2.0862414410e-004 +8.9134022098e-004
+1.8762969000e+002 +6.2078633760e+000 +1.7605929080e+000 -2.0163685580e+000 +1.5822988460e+000 -3.9642173260e+000 +0.0000000000e+000 +1.5268196398e-004 -2.8122521247e-008 +4.2562145548e-007 +4.3475837015e-002 +2.0859602158e-004 +8.9176584244e-004
+1.8784969000e+002 +7.1345609220e+000 +1.1606998830e+000 -2.1958930110e+000 +1.1444876310e+000 -4.2714912500e+000 +0.0000000000e+000 +7.5379378262e-005 -1.0472361347e-008 +2.1012992955e-007 +4.3551216394e-002 +2.0858554921e-004 +8.9197597237e-004
+1.8794969000e+002 +7.5818997260e+000 +9.5170286630e-001 -2.2774950350e+000 +9.4548253310e-001 -4.4111612150e+000 +0.0000000000e+000 +1.5646542227e-004 -1.8850290083e-008 +4.3616675559e-007 +4.3707681816e-002 +2.0856669892e-004 +8.9241213913e-004
+1.8814969000e+002 +8.5255385500e+000 +6.5311189220e-001 -2.4406990830e+000 +5.4747233740e-001 -4.6905011460e+000 +0.0000000000e+000 +3.3406518238e-004 -3.0370571730e-008 +9.3124068345e-007 +4.4041746998e-002 +2.0853632835e-004 +8.9334337981e-004
+1.8854969000e+002 +8.5173117430e+000 +6.4923943330e-001 +2.4596806560e+000 -5.3706722730e-001 -4.7042008300e+000 +0.0000000000e+000 +1.6688692800e-004 -1.5125328836e-008 +4.6521831195e-007 +4.4208633926e-002 +2.0852120302e-004 +8.9380859812e-004
+1.8874969000e+002 +7.5665486550e+000 +9.4344789850e-001 +2.2941347850e+000 -9.3397509850e-001 -4.4382996100e+000 +0.0000000000e+000 +7.8071172407e-005 -9.3779503636e-009 +2.1763679017e-007 +4.4286705099e-002 +2.0851182507e-004 +8.9402623491e-004
+1.8884969000e+002 +7.1159989920e+000 +1.1500883120e+000 +2.2113618500e+000 -1.1324290340e+000 -4.3053490000e+000 +0.0000000000e+000 +1.6537866476e-004 -2.2931984712e-008 +4.6102457813e-007 +4.4452083763e-002 +2.0848889309e-004 +8.9448725949e-004
+1.8906969000e+002 +6.1830618780e+000 +1.7444087920e+000 +2.0292613930e+000 -1.5690276920e+000 -4.0128576570e+000 +0.0000000000e+000 +8.2978195282e-004 -1.5309371892e-007 +2.3131978909e-006 +4.5281865716e-002 +2.0833579937e-004 +8.9680045738e-004
+1.9027045500e+002 +2.5095167760e+000 +8.3231515760e+000 +1.0378828090e+000 -3.8714189680e+000 -2.4951412090e+000 +0.0000000000e+000 +1.0409589289e-004 -4.0011593921e-008 +2.9579667661e-007 +4.5385961609e-002 +2.0829578778e-004 +8.9709625406e-004
+1.9049045500e+002 +2.0929104420e+000 +1.0119547150e+001 +8.5578234900e-001 -4.2940154610e+000 -2.2300718740e+000 +0.0000000000e+000 +4.4933221431e-005 -1.7372415428e-008 +1.2767834452e-007 +4.5430894831e-002 +2.0827841536e-004 +8.9722393240e-004
+1.9059045500e+002 +1.9300312650e+000 +1.0997559170e+001 +7.7300941260e-001 -4.4861047750e+000 -2.1095858130e+000 +0.0000000000e+000 +9.6677992449e-005 -3.6992552774e-008 +2.7470844008e-007 +4.5527572823e-002 +2.0824142281e-004 +8.9749864084e-004
+1.9081045500e+002 +1.6299692250e+000 +1.3064416500e+001 +5.9090895250e-001 -4.9087012680e+000 -1.8445164790e+000 +0.0000000000e+000 +5.0371062044e-004 -1.8226499877e-007 +1.4312392956e-006 +4.6031283443e-002 +2.0805915781e-004 +8.9892988014e-004
+1.9201122000e+002 +1.4018784280e+000 +2.7357679860e+001 -4.0046965040e-001 -6.9114503110e+000 -4.7608901540e-001 +0.0000000000e+000 +7.1953318608e-005 +1.7495646923e-008 +2.3370608625e-007 +4.6103236762e-002 +2.0807665346e-004 +8.9916358622e-004
+1.9223122000e+002 +1.6181471760e+000 +3.0484996450e+001 -5.8257011070e-001 -7.3036250870e+000 -2.3844169070e-001 +0.0000000000e+000 +3.1787695180e-005 +1.3927494176e-008 +1.0324034867e-007 +4.6135024457e-002 +2.0809058095e-004 +8.9926682657e-004
+1.9233122000e+002 +1.7429384910e+000 +3.1963547590e+001 -6.6534304720e-001 -7.4818863490e+000 -1.3042017950e-001 +0.0000000000e+000 +6.2791187062e-005 +3.3674124519e-008 +2.0392737393e-007 +4.6197815644e-002 +2.0812425507e-004 +8.9947075395e-004
+1.9253122000e+002 +2.0421848850e+000 +3.5027606640e+001 -8.3088892010e-001 -7.8384088730e+000 +8.5622842930e-002 +0.0000000000e+000 +1.2261180067e-004 +9.2031504708e-008 +3.9818150432e-007 +4.6320427445e-002 +2.0821628658e-004 +8.9986893545e-004
+1.9293122000e+002 +3.3118308100e+000 +3.5011121490e+001 -2.5283014870e+000 +7.8771613170e+000 +5.3825604130e-001 +0.0000000000e+000 +6.3573053345e-005 +6.0184470019e-008 +2.0640517166e-007 +4.6384000498e-002 +2.0827647105e-004 +9.0007534062e-004
+1.9313122000e+002 +4.4124350530e+000 +3.1932290840e+001 -2.9747197270e+000 +7.5169919320e+000 +7.8150207490e-001 +0.0000000000e+000 +3.3916172604e-005 +3.1147085862e-008 +1.1009628645e-007 +4.6417916671e-002 +2.0830761813e-004 +9.0018543691e-004
+1.9323122000e+002 +5.0296999100e+000 +3.0446900930e+001 -3.1979288470e+000 +7.3369072400e+000 +9.0312509170e-001 +0.0000000000e+000 +7.7217060259e-005 +6.9986267466e-008 +2.5063154733e-007 +4.6495133731e-002 +2.0837760440e-004 +9.0043606846e-004
+1.9345122000e+002 +6.5448218170e+000 +2.7305822730e+001 -3.6889889110e+000 +6.9407209170e+000 +1.1706957290e+000 +0.0000000000e+000 +4.5622987866e-004 +4.0157536843e-007 +1.4804923202e-006 +4.6951363610e-002 +2.0877917977e-004 +9.0191656078e-004
+1.9465198500e+002 +1.8583437660e+001 +1.2969771370e+001 -6.3623837460e+000 +4.9148152110e+000 +2.5527406020e+000 +0.0000000000e+000 +7.8550662530e-005 +2.4258009634e-008 +4.6218174460e-007 +4.7029914272e-002 +2.0880343778e-004 +9.0237874252e-004
+1.9487198500e+002 +2.1490919720e+001 +1.0901126480e+001 -6.8534438010e+000 +4.4881161030e+000 +2.7928892260e+000 +0.0000000000e+000 +3.5983584837e-005 -5.8172731848e-010 +2.1166156823e-007 +4.7065897857e-002 +2.0880285605e-004 +9.0259040409e-004
+1.9497198500e+002 +2.2883929400e+001 +1.0022898670e+001 -7.0766529170e+000 +4.2941619620e+000 +2.9020476920e+000 +0.0000000000e+000 +7.9544797692e-005 -1.0856332918e-008 +4.6782927078e-007 +4.7145442655e-002 +2.0879199972e-004 +9.0305823336e-004
+1.9519198500e+002 +2.6105689890e+001 +8.2273412150e+000 -7.5677129730e+000 +3.8674628540e+000 +3.1421963170e+000 +0.0000000000e+000 +4.4050771388e-004 -1.5036059015e-007 +2.5898874497e-006 +4.7585950369e-002 +2.0864163913e-004 +9.0564812081e-004
+1.9639275000e+002 +4.7435468160e+001 +1.6862568660e+000 -1.0241107640e+001 +1.5418412740e+000 +4.3749521810e+000 +0.0000000000e+000 +4.0057507661e-005 -5.8450567578e-008 +6.8063503402e-007 +4.7626007876e-002 +2.0858318856e-004 +9.0632875584e-004
+1.9661275000e+002 +5.2049588730e+001 +1.1047833520e+000 -1.0732167680e+001 +1.1012201510e+000 +4.5876787910e+000 +0.0000000000e+000 +1.9384051951e-005 -2.0588080143e-008 +3.2907950059e-007 +4.7645391928e-002 +2.0856260048e-004 +9.0665783534e-004
+1.9671275000e+002 +5.4218343180e+001 +9.0456755490e-001 -1.0955376790e+001 +9.0093782300e-001 +4.6843727050e+000 +0.0000000000e+000 +3.9864900445e-005 -3.6180615325e-008 +6.7648823927e-007 +4.7685256829e-002 +2.0852641987e-004 +9.0733432358e-004
+1.9691275000e+002 +5.8689777540e+001 +6.2430535710e-001 -1.1401795010e+001 +5.0037316620e-001 +4.8777605330e+000 +0.0000000000e+000 +8.3488765850e-005 -5.6137382683e-008 +1.4155516753e-006 +4.7768745595e-002 +2.0847028248e-004 +9.0874987526e-004
+1.9731275000e+002 +5.8389907470e+001 +6.2242894850e-001 +1.2111415120e+001 -4.9543674880e-001 +4.8727031850e+000 +0.0000000000e+000 +4.1799762616e-005 -2.8025031222e-008 +7.0878613124e-007 +4.7810545357e-002 +2.0844225745e-004 +9.0945866139e-004
+1.9751275000e+002 +5.3646513960e+001 +9.0064218570e-001 +1.1605552440e+001 -8.9562943750e-001 +4.6743250230e+000 +0.0000000000e+000 +1.9980262222e-005 -1.8054856622e-008 +3.3912229413e-007 +4.7830525620e-002 +2.0842420260e-004 +9.0979778368e-004
+1.9761275000e+002 +5.1350696610e+001 +1.0997777080e+000 +1.1352621090e+001 -1.0957257820e+000 +4.5751359410e+000 +0.0000000000e+000 +4.2766746890e-005 -4.5208535714e-008 +7.2622033697e-007 +4.7873292366e-002 +2.0837899406e-004 +9.1052400402e-004
+1.9783275000e+002 +4.6477962100e+001 +1.6787436820e+000 +1.0796172140e+001 -1.5359377390e+000 +4.3569199630e+000 +0.0000000000e+000 +2.1946135550e-004 -3.1852411861e-007 +3.7302404789e-006 +4.8092753722e-002 +2.0806046994e-004 +9.1425424450e-004
+1.9903351500e+002 +2.4244939950e+001 +8.2031729600e+000 +7.7667917190e+000 -3.8595930840e+000 +3.0942792650e+000 +0.0000000000e+000 +5.3887455089e-005 -5.8095103926e-008 +5.0294551809e-007 +4.8146641177e-002 +2.0800237484e-004 +9.1475719002e-004
+1.9925351500e+002 +2.0949970370e+001 +9.9951855040e+000 +7.2103427520e+000 -4.2859184770e+000 +2.8486412720e+000 +0.0000000000e+000 +2.4009724814e-005 -2.1063629045e-008 +2.2417589008e-007 +4.8170650902e-002 +2.0798131121e-004 +9.1498136591e-004
+1.9935351500e+002 +1.9533194950e+001 +1.0871747630e+001 +6.9574114040e+000 -4.4797027460e+000 +2.7369876390e+000 +0.0000000000e+000 +5.2453101878e-005 -3.8990526542e-008 +4.8982663319e-007 +4.8223104004e-002 +2.0794232068e-004 +9.1547119254e-004
+1.9957351500e+002 +1.6594352710e+001 +1.2936608420e+001 +6.4009624360e+000 -4.9060281380e+000 +2.4913496470e+000 +0.0000000000e+000 +2.8316618386e-004 -9.7646952279e-008 +2.6451506619e-006 +4.8506270188e-002 +2.0784467373e-004 +9.1811634320e-004
+2.0077428000e+002 +4.8896920130e+000 +2.7249718390e+001 +3.3715818460e+000 -6.9305360630e+000 +1.0794199400e+000 +0.0000000000e+000 +6.9689582140e-005 +1.2623967931e-007 +3.4969777676e-007 +4.8575959770e-002 +2.0797091341e-004 +9.1846604098e-004
+2.0099428000e+002 +3.5286147750e+000 +3.0386243770e+001 +2.8151328710e+000 -7.3263974980e+000 +8.0635993510e-001 +0.0000000000e+000 +2.9394950266e-005 +5.7283700303e-008 +1.4753931508e-007 +4.8605354720e-002 +2.0802819711e-004 +9.1861358029e-004
+2.0109428000e+002 +2.9908813360e+000 +3.1869516980e+001 +2.5622015180e+000 -7.5063345140e+000 +6.8224175100e-001 +0.0000000000e+000 +5.6836242378e-005 +1.1396241161e-007 +2.8530459542e-007 +4.8662190962e-002 +2.0814215952e-004 +9.1889888489e-004
+2.0129428000e+002 +2.0671732700e+000 +3.4944025590e+001 +2.0563388130e+000 -7.8662085460e+000 +4.3400538290e-001 +0.0000000000e+000 +1.0645917228e-004 +2.2540809285e-007 +5.3451267359e-007 +4.8768650135e-002 +2.0836756761e-004 +9.1943339756e-004
+2.0169428000e+002 +1.0287745620e+000 +3.5218724820e+001 +6.8487035600e-001 +7.2187543460e+000 -3.9279729700e-002 +0.0000000000e+000 +5.0958825995e-005 +9.2774755222e-008 +2.5592766949e-007 +4.8819608961e-002 +2.0846034237e-004 +9.1968932523e-004
+2.0189428000e+002 +8.1194476040e-001 +3.2391543740e+001 +3.9927865120e-001 +6.9171510680e+000 -2.7100268080e-001 +0.0000000000e+000 +2.5948501890e-005 +3.7149841268e-008 +1.3033167144e-007 +4.8845557463e-002 +2.0849749221e-004 +9.1981965690e-004
+2.0199428000e+002 +7.4636861540e-001 +3.1023193690e+001 +2.5648279890e-001 +6.7663494290e+000 -3.8686415640e-001 +0.0000000000e+000 +5.7636086852e-005 +7.2168234600e-008 +2.8950156117e-007 +4.8903193549e-002 +2.0856966045e-004 +9.2010915847e-004
+2.0221428000e+002 +7.0262937640e-001 +2.8118987930e+001 -5.7668076340e-002 +6.4345858230e+000 -6.4175940260e-001 +0.0000000000e+000 +3.2169622192e-004 +2.8710666312e-007 +1.6159966839e-006 +4.9224889771e-002 +2.0885676711e-004 +9.2172515515e-004
+2.0341504500e+002 +2.8891835090e+000 +1.4556371180e+001 -1.7679463220e+000 +4.7813402930e+000 -2.1040867960e+000 +0.0000000000e+000 +7.1136183611e-005 -2.3830350455e-008 +3.3718644403e-007 +4.9296025955e-002 +2.0883293676e-004 +9.2206234159e-004
+2.0363504500e+002 +3.7361930830e+000 +1.2531920100e+001 -2.0820971960e+000 +4.4207100760e+000 -2.3864040510e+000 +0.0000000000e+000 +3.3516534103e-005 -1.4485333106e-008 +1.5887336237e-007 +4.9329542489e-002 +2.0881845143e-004 +9.2222121496e-004
+2.0373504500e+002 +4.1668921070e+000 +1.1664170370e+001 -2.2248930470e+000 +4.2567872500e+000 -2.5147300770e+000 +0.0000000000e+000 +7.4999175169e-005 -3.4975885887e-008 +3.5551083885e-007 +4.9404541664e-002 +2.0878347554e-004 +9.2257672579e-004
+2.0395504500e+002 +5.2149582400e+000 +9.8705226270e+000 -2.5390439210e+000 +3.8961570330e+000 -2.7970473320e+000 +0.0000000000e+000 +4.2558475961e-004 -2.2164082242e-007 +2.0173864224e-006 +4.9830126424e-002 +2.0856183472e-004 +9.2459411222e-004
+2.0515581000e+002 +1.3345442870e+001 +2.8050872970e+000 -4.2493221160e+000 +1.9467715180e+000 -4.4086637090e+000 +0.0000000000e+000 +9.6332734357e-005 -4.3503781417e-008 +4.8046676049e-007 +4.9926459158e-002 +2.0851833094e-004 +9.2507457898e-004
+2.0537581000e+002 +1.5284257800e+001 +2.0311548450e+000 -4.5634729830e+000 +1.5711032610e+000 -4.7184029730e+000 +0.0000000000e+000 +4.6250845652e-005 -1.7473655156e-008 +2.3067419518e-007 +4.9972710004e-002 +2.0850085728e-004 +9.2530525317e-004
+2.0547581000e+002 +1.6211231980e+001 +1.7340100230e+000 -4.7062688320e+000 +1.4003449620e+000 -4.8591935470e+000 +0.0000000000e+000 +9.4929039268e-005 -3.2558629914e-008 +4.7344615271e-007 +5.0067639043e-002 +2.0846829865e-004 +9.2577869933e-004
+2.0567581000e+002 +1.8150857850e+001 +1.2421753570e+000 -4.9918605300e+000 +1.0588283650e+000 -5.1407746950e+000 +0.0000000000e+000 +2.0003230700e-004 -5.5082565369e-008 +9.9758515769e-007 +5.0267671350e-002 +2.0841321608e-004 +9.2677628448e-004
+2.0607581000e+002 +1.8644035580e+001 +8.2558600000e-001 +3.8378275690e+000 +4.7637851470e-002 -5.2066994640e+000 +0.0000000000e+000 +1.0881080940e-004 -2.2011529248e-008 +5.4260633822e-007 +5.0376482159e-002 +2.0839120456e-004 +9.2731889082e-004
+2.0627581000e+002 +1.7142650300e+001 +8.5509124510e-001 +3.6690988580e+000 -1.9516407710e-001 -4.9899983470e+000 +0.0000000000e+000 +5.5155328246e-005 -1.1304542237e-008 +2.7504253977e-007 +5.0431637488e-002 +2.0837990001e-004 +9.2759393336e-004
+2.0637581000e+002 +1.6417266960e+001 +9.0626415690e-001 +3.5847345030e+000 -3.1656504140e-001 -4.8816477880e+000 +0.0000000000e+000 +1.2109803685e-004 -2.5766345945e-008 +6.0388178386e-007 +5.0552735525e-002 +2.0835413367e-004 +9.2819781514e-004
+2.0659581000e+002 +1.4880816130e+001 +1.1043108420e+000 +3.3991329210e+000 -5.8364716280e-001 -4.6432765590e+000 +0.0000000000e+000 +6.4734897982e-004 -1.5715280055e-007 +3.2282097851e-006 +5.1200084504e-002 +2.0819698087e-004 +9.3142602493e-004
+2.0779657500e+002 +7.9486860980e+000 +4.2311462360e+000 +2.3886937810e+000 -2.0021631860e+000 -3.4201970510e+000 +0.0000000000e+000 +9.5967632385e-005 -4.5757800050e-008 +4.6182796263e-007 +5.1296052137e-002 +2.0815122307e-004 +9.3188785289e-004
+2.0801657500e+002 +6.9384931840e+000 +5.1693919730e+000 +2.2030921940e+000 -2.2625901660e+000 -3.2092478290e+000 +0.0000000000e+000 +4.1751061560e-005 -2.1107156942e-008 +2.0092179322e-007 +5.1337803198e-002 +2.0813011591e-004 +9.3208877469e-004
+2.0811657500e+002 +6.5063111810e+000 +5.6337475960e+000 +2.1187278360e+000 -2.3809660650e+000 -3.1133618190e+000 +0.0000000000e+000 +9.0107559945e-005 -4.6370455857e-008 +4.3363191832e-007 +5.1427910758e-002 +2.0808374545e-004 +9.3252240660e-004
+2.0833657500e+002 +5.6149032820e+000 +6.7386666010e+000 +1.9331262490e+000 -2.6413930450e+000 -2.9024125970e+000 +0.0000000000e+000 +4.7226123070e-004 -2.4762861604e-007 +2.2726917394e-006 +5.1900171989e-002 +2.0783611684e-004 +9.3479509834e-004
+2.0953734000e+002 +2.1944710190e+000 +1.4650442480e+001 +9.2268705790e-001 -3.9014368010e+000 -1.8286220690e+000 +0.0000000000e+000 +7.2013046942e-005 -2.0722320876e-008 +3.4116119292e-007 +5.1972185036e-002 +2.0781539452e-004 +9.3513625954e-004
+2.0975734000e+002 +1.8293210630e+000 +1.6420663940e+001 +7.3708546830e-001 -4.1450243930e+000 -1.6450948560e+000 +0.0000000000e+000 +3.1781693541e-005 -5.8505738713e-009 +1.5056033281e-007 +5.2003966729e-002 +2.0780954394e-004 +9.3528681987e-004
+2.0985734000e+002 +1.6903404060e+000 +1.7260740980e+001 +6.5272110940e-001 -4.2557460260e+000 -1.5616733960e+000 +0.0000000000e+000 +6.2763618217e-005 -8.0619269087e-009 +2.9732618662e-007 +5.2066730348e-002 +2.0780148202e-004 +9.3558414606e-004
+2.1005734000e+002 +1.4629977050e+000 +1.9007328040e+001 +4.8399239160e-001 -4.4771892920e+000 -1.3948304750e+000 +0.0000000000e+000 +1.2256074536e-004 +5.8336274671e-012 +5.8057318563e-007 +5.2189291093e-002 +2.0780148785e-004 +9.3616471924e-004
+2.1045734000e+002 +1.4428787220e+000 +1.9222721780e+001 -4.3080039430e-001 +3.9704240530e+000 -1.1749300320e+000 +0.0000000000e+000 +6.2408138178e-005 +6.9427645032e-009 +2.9559082061e-007 +5.2251699231e-002 +2.0780843061e-004 +9.3646031006e-004
+2.1065734000e+002 +1.6480662010e+000 +1.7669436430e+001 -5.9513700300e-001 +3.7960026850e+000 -1.1186814040e+000 +0.0000000000e+000 +3.2628658894e-005 +2.8146617638e-009 +1.5452815641e-007 +5.2284327890e-002 +2.0781124528e-004 +9.3661483822e-004
+2.1075734000e+002 +1.7753104320e+000 +1.6918956960e+001 -6.7730530730e-001 +3.7087920010e+000 -1.0905570900e+000 +0.0000000000e+000 +7.3522410073e-005 +5.8095889855e-009 +3.4818050455e-007 +5.2357850300e-002 +2.0781705487e-004 +9.3696301872e-004
+2.1097734000e+002 +2.1130942270e+000 +1.5329298450e+001 -8.5807557690e-001 +3.5169284960e+000 -1.0286835990e+000 +0.0000000000e+000 +4.2474270894e-004 +3.1386247983e-008 +2.0111828566e-006 +5.2782593009e-002 +2.0784844111e-004 +9.3897420158e-004
+2.1217810500e+002 +5.3472525000e+000 +7.9860089640e+000 -1.8422124340e+000 +2.5557781120e+000 -7.6648075780e-001 +0.0000000000e+000 +1.1392082139e-004 +7.2246159031e-008 +7.8191137594e-007 +5.2896513830e-002 +2.0792068727e-004 +9.3975611296e-004
+2.1239810500e+002 +6.1975954300e+000 +6.9071150390e+000 -2.0229827010e+000 +2.3482851830e+000 -7.3202927710e-001 +0.0000000000e+000 +5.9725070320e-005 +3.9766985273e-008 +4.0980250087e-007 +5.2956238901e-002 +2.0796045426e-004 +9.4016591546e-004
+2.1249810500e+002 +6.6104088000e+000 +6.4468894990e+000 -2.1051510040e+000 +2.2539702160e+000 -7.1636951310e-001 +0.0000000000e+000 +1.4113485998e-004 +9.5650816295e-008 +9.6825509986e-007 +5.3097373761e-002 +2.0805610507e-004 +9.4113417056e-004
+2.1271810500e+002 +7.5764447010e+000 +5.5007910480e+000 -2.2859212710e+000 +2.0464772880e+000 -6.8191803230e-001 +0.0000000000e+000 +9.1610600085e-004 +6.3685090857e-007 +6.2829721362e-006 +5.4013479762e-002 +2.0869295598e-004 +9.4741714269e-004
+2.1391887000e+002 +1.4230889160e+001 +1.9036491550e+000 -3.2700580800e+000 +9.2826412470e-001 -5.6900418330e-001 +0.0000000000e+000 +9.1857520012e-005 -3.4944766366e-008 +1.6552601506e-006 +5.4105337282e-002 +2.0865801122e-004 +9.4907240284e-004
+2.1413887000e+002 +1.5709484170e+001 +1.5425457350e+000 -3.4508283420e+000 +7.1311505600e-001 -5.6197471270e-001 +0.0000000000e+000 +4.3401411551e-005 -1.8339278474e-008 +7.8118888565e-007 +5.4148738693e-002 +2.0863967194e-004 +9.4985359173e-004
+2.1423887000e+002 +1.6407866670e+001 +1.4097022270e+000 -3.5329966430e+000 +6.1532002480e-001 -5.5877949880e-001 +0.0000000000e+000 +8.8372583361e-005 -3.7870414329e-008 +1.5897400602e-006 +5.4237111277e-002 +2.0860180152e-004 +9.5144333179e-004
+2.1443887000e+002 +1.7853932650e+001 +1.2026922290e+000 -3.6973332450e+000 +4.1972996230e-001 -5.5238907110e-001 +0.0000000000e+000 +1.8283589920e-004 -7.7846973660e-008 +3.2851114879e-006 +5.4419947176e-002 +2.0852395455e-004 +9.5472844328e-004
+2.1483887000e+002 +1.7858049950e+001 +1.2020496420e+000 +3.6876077250e+000 -4.1803680120e-001 -4.9536707450e-001 +0.0000000000e+000 +9.2424863628e-005 -3.8439944584e-008 +1.6603826949e-006 +5.4512372039e-002 +2.0848551461e-004 +9.5638882597e-004
+2.1503887000e+002 +1.6415705720e+001 +1.4083560850e+000 +3.5241133820e+000 -6.1349541220e-001 -4.4551528530e-001 +0.0000000000e+000 +4.5116843582e-005 -1.8337352222e-008 +8.1138568461e-007 +5.4557488883e-002 +2.0846717725e-004 +9.5720021166e-004
