s bet_x bet_y alf_x alf_y disp_x disp_y rx_i ry_i rs_i rx_int ry_int rs_int
+2.1513887000e+002 +1.5719057770e+001 +1.5408280980e+000 +3.4423662100e+000 -7.1122471770e-001 -4.2058939060e-001 +0.0000000000e+000 +1.1197673827e-004 -1.0645969754e-008 +2.0167211947e-006 +6.0411064961e-002 +2.3522807018e-004 +9.5277223431e-004
+2.1535887000e+002 +1.4243982260e+001 +1.9010679570e+000 +3.2625224330e+000 -9.2622918980e-001 -3.6575242250e-001 +0.0000000000e+000 +5.9049552026e-004 +1.0702519516e-008 +1.0641738091e-005 +6.1001560481e-002 +2.3523877270e-004 +9.6341397240e-004
+2.1655963500e+002 +7.6015477000e+000 +5.4924454460e+000 +2.2834295280e+000 -2.0437452110e+000 -1.4185732750e-001 +0.0000000000e+000 +1.9352218098e-005 +1.3926508359e-007 +2.5366430929e-006 +6.1020912699e-002 +2.3537803779e-004 +9.6595061549e-004
+2.1677963500e+002 +6.6364043400e+000 +6.4373126710e+000 +2.1035857460e+000 -2.2511058120e+000 -1.1444236990e-001 +0.0000000000e+000 +8.5741419868e-006 +9.9943023181e-008 +1.1270919010e-006 +6.1029486841e-002 +2.3547798081e-004 +9.6707770739e-004
+2.1687963500e+002 +6.2238619080e+000 +6.8969593150e+000 +2.0218385720e+000 -2.3453606310e+000 -1.0198102560e-001 +0.0000000000e+000 +1.8663453738e-005 +2.6105568186e-007 +2.4565106165e-006 +6.1048150295e-002 +2.3573903649e-004 +9.6953421801e-004
+2.1709963500e+002 +5.3738185680e+000 +7.9745373250e+000 +1.8419947900e+000 -2.5527212320e+000 -7.4566067940e-002 +0.0000000000e+000 +9.9681271702e-005 +1.9730931100e-006 +1.3156865894e-005 +6.1147831567e-002 +2.3771212960e-004 +9.8269108390e-004
+2.1830040000e+002 +2.1341405160e+000 +1.5309829780e+001 +8.6290183690e-001 -3.5133720360e+000 +4.0031866590e-005 +0.0000000000e+000 -1.0925855457e-007 +1.9013614241e-006 +2.2153245793e-006 +6.1147722308e-002 +2.3961349103e-004 +9.8490640848e-004
+2.1852040000e+002 +1.7940293400e+000 +1.6897898080e+001 +6.8305805210e-001 -3.7051202340e+000 +3.2978759280e-005 +0.0000000000e+000 -2.1645620976e-007 +5.1048433606e-006 +5.0626747422e-006 +6.1147505852e-002 +2.4471833439e-004 +9.8996908322e-004
+2.1902040000e+002 +1.3153392260e+000 +2.0820913990e+001 +2.7432217770e-001 -4.1409115940e+000 +1.6948969950e-005 +0.0000000000e+000 -1.3215341572e-007 +5.5196012327e-006 +3.9883054315e-006 +6.1147373699e-002 +2.5023793562e-004 +9.9395738866e-004
+2.1942040000e+002 +1.5608266320e+000 +1.8894250970e+001 -9.3892652580e-001 +8.5445001920e+000 +5.7665238840e-006 +0.0000000000e+000 -4.1971979806e-007 +1.3113216359e-005 +1.0935164282e-005 +6.1146953979e-002 +2.6335115198e-004 +1.0048925529e-003
+2.2051893200e+002 +5.0784776530e+000 +4.8483462990e+000 -2.2632114380e+000 +4.2415676470e+000 -2.1725438620e-005 +0.0000000000e+000 -3.8589862543e-007 +2.4615579418e-007 +5.5332484423e-006 +6.1146568080e-002 +2.6359730777e-004 +1.0104258014e-003
+2.2091893200e+002 +6.0852999220e+000 +2.5766187420e+000 -1.1375515890e-001 +1.7469551710e+000 -2.9693533590e-005 +0.0000000000e+000 -1.1228484556e-006 -6.1950859434e-007 +1.9550438591e-005 +6.1145445232e-002 +2.6297779918e-004 +1.0299762400e-003
+2.2201746400e+002 +6.5361029200e+000 +6.3615218970e-001 -2.9661340380e-001 +1.9462696230e-002 -4.5363719250e-005 +0.0000000000e+000 -2.6459967056e-007 -3.4819835971e-007 +1.2603524732e-005 +6.1145180632e-002 +2.6262960082e-004 +1.0425797647e-003
+2.2241746400e+002 +6.8000267490e+000 +8.7218944680e-001 -3.6319616880e-001 -6.0955583920e-001 -5.1069583310e-005 +0.0000000000e+000 -8.5559918625e-007 -1.0157009216e-006 +3.0151312028e-005 +6.1144325033e-002 +2.6161389990e-004 +1.0727310767e-003
+2.2351599600e+002 +7.7988676100e+000 +4.1091284000e+000 -5.4605441370e-001 -2.3370483130e+000 -6.6739768970e-005 +0.0000000000e+000 -4.3257314833e-007 -7.8208037159e-008 +4.9818612128e-006 +6.1143892460e-002 +2.6153569186e-004 +1.0777129379e-003
+2.2391599600e+002 +7.4207698830e+000 +6.8351556220e+000 +1.4571301050e+000 -4.7208590360e+000 -6.8783212990e-005 +0.0000000000e+000 -1.1566341462e-006 +1.0831321767e-006 +1.0436593446e-005 +6.1142735826e-002 +2.6261882404e-004 +1.0881495314e-003
+2.2501452800e+002 +4.7272640740e+000 +2.1318506410e+001 +9.9478372960e-001 -8.4634185120e+000 -6.4236089130e-005 +0.0000000000e+000 -2.8285110190e-007 +3.4930464034e-006 +2.2747202647e-006 +6.1142452975e-002 +2.6611187044e-004 +1.0904242517e-003
+2.2541452800e+002 +5.0962010570e+000 +2.2852285770e+001 -1.9895902800e+000 +4.9399997840e+000 -7.0358287630e-005 +0.0000000000e+000 -7.9232316739e-007 +9.9953168240e-006 +5.7150317889e-006 +6.1141660651e-002 +2.7610718727e-004 +1.0961392834e-003
+2.2651306000e+002 +1.0641616170e+001 +1.3340291100e+001 -3.0584330000e+000 +3.7188236860e+000 -1.0920085710e-004 +0.0000000000e+000 -4.3492380021e-007 +1.1531346245e-006 +1.9820695407e-006 +6.1141225728e-002 +2.7726032189e-004 +1.0981213530e-003
+2.2691306000e+002 +1.1895953050e+001 +1.1890302940e+001 +4.1997961290e-002 +4.2108110000e-002 -1.1694687440e-004 +0.0000000000e+000 -5.6562720236e-007 +1.0517176677e-006 +2.5095179343e-006 +6.1140660100e-002 +2.7831203956e-004 +1.1006308709e-003
+2.2741306000e+002 +1.1875007700e+001 +1.1869257640e+001 -1.0727503570e-004 -1.7523726160e-005 -1.1844931520e-004 +0.0000000000e+000 -2.8274782338e-006 +5.2490631977e-006 +1.2578486478e-005 +6.1137832622e-002 +2.8356110276e-004 +1.1132093574e-003
+2.2991306000e+002 +1.2401859530e+001 +1.2395915680e+001 -2.1063345670e-001 -2.1064569240e-001 -1.2596151930e-004 +0.0000000000e+000 -4.5493933884e-007 +8.7750984895e-007 +1.8932296447e-006 +6.1137377683e-002 +2.8443861260e-004 +1.1151025870e-003
+2.3031306000e+002 +1.1663927820e+001 +1.3544572080e+001 +2.0088925660e+000 -2.7327612430e+000 -1.2243258130e-004 +0.0000000000e+000 -5.5595206250e-007 +1.3697641680e-006 +2.3061740287e-006 +6.1136821731e-002 +2.8580837677e-004 +1.1174087611e-003
+2.3081306000e+002 +9.7629673650e+000 +1.6433631800e+001 +1.7930283470e+000 -3.0453582000e+000 -1.1216326190e-004 +0.0000000000e+000 -4.1090742647e-007 +1.7057485676e-006 +1.7927089666e-006 +6.1136410823e-002 +2.8751412534e-004 +1.1192014700e-003
+2.3121306000e+002 +9.7630510680e+000 +1.6433857890e+001 -1.7932477570e+000 +3.0448209410e+000 -1.1208978620e-004 +0.0000000000e+000 -5.1363458498e-007 +2.1322157772e-006 +2.2408501495e-006 +6.1135897189e-002 +2.8964634112e-004 +1.1214423202e-003
+2.3171306000e+002 +1.1664250160e+001 +1.3545283500e+001 -2.0091504240e+000 +2.7323278360e+000 -1.2217317180e-004 +0.0000000000e+000 -4.4476214200e-007 +1.0958872021e-006 +1.8448314849e-006 +6.1135452427e-002 +2.9074222832e-004 +1.1232871517e-003
+2.3211306000e+002 +1.2402366260e+001 +1.2397012410e+001 +2.1044197110e-001 +2.1009178380e-001 -1.2556493570e-004 +0.0000000000e+000 -2.8433741805e-006 +5.4851790396e-006 +1.1831571664e-005 +6.1132609052e-002 +2.9622740736e-004 +1.1351187233e-003
+2.3461306000e+002 +1.1876409720e+001 +1.1872959830e+001 -5.9356059900e-005 -4.7075407150e-004 -1.1727850500e-004 +0.0000000000e+000 -2.8274761678e-006 +5.2517515349e-006 +1.2574621467e-005 +6.1129781576e-002 +3.0147915889e-004 +1.1476933448e-003
+2.3711306000e+002 +1.2402959820e+001 +1.2401719950e+001 -2.1056068320e-001 -2.1103329190e-001 -1.0899207430e-004 +0.0000000000e+000 -4.5492996686e-007 +8.7824837997e-007 +1.8924490261e-006 +6.1129326646e-002 +3.0235740727e-004 +1.1495857938e-003
+2.3751306000e+002 +1.1664890380e+001 +1.3551146370e+001 +2.0091554350e+000 -2.7343468290e+000 -1.0360229620e-004 +0.0000000000e+000 -5.5593377407e-007 +1.3708442433e-006 +2.3051973419e-006 +6.1128770712e-002 +3.0372825152e-004 +1.1518909912e-003
+2.3801306000e+002 +9.7636807820e+000 +1.6441875770e+001 +1.7932637550e+000 -3.0471119760e+000 -9.1869851460e-005 +0.0000000000e+000 -4.1088313992e-007 +1.7069001468e-006 +1.7919396108e-006 +6.1128359829e-002 +3.0543515166e-004 +1.1536829308e-003
+2.3841306000e+002 +9.7636764820e+000 +1.6442269080e+001 -1.7932524850e+000 +3.0461773480e+000 -8.9087199770e-005 +0.0000000000e+000 -5.1360179339e-007 +2.1336994870e-006 +2.2398844339e-006 +6.1127846228e-002 +3.0756885115e-004 +1.1559228152e-003
+2.3891306000e+002 +1.1664873820e+001 +1.3552383980e+001 -2.0091421900e+000 +2.7335928630e+000 -9.3778012230e-005 +0.0000000000e+000 -4.4474237099e-007 +1.0968540464e-006 +1.8440318376e-006 +6.1127401485e-002 +3.0866570520e-004 +1.1577668471e-003
+2.3931306000e+002 +1.2402933790e+001 +1.2403627830e+001 +2.1057051930e-001 +2.1006969870e-001 -9.3972772800e-005 +0.0000000000e+000 -2.8432742841e-006 +5.4907379271e-006 +1.1826451830e-005 +6.1124558211e-002 +3.1415644312e-004 +1.1695932989e-003
+2.4181306000e+002 +1.1876337710e+001 +1.1879400250e+001 +6.7915456390e-005 -3.7866618310e-004 -7.2937911700e-005 +0.0000000000e+000 -2.8273419327e-006 +5.2575421808e-006 +1.2569637338e-005 +6.1121730869e-002 +3.1941398531e-004 +1.1821629362e-003
+2.4431306000e+002 +1.2402254640e+001 +1.2407414490e+001 -2.1043468840e-001 -2.1082703110e-001 -5.1903050590e-005 +0.0000000000e+000 -4.5490699930e-007 +8.7909692634e-007 +1.8918665783e-006 +6.1121275962e-002 +3.2029308223e-004 +1.1840548028e-003
+2.4471306000e+002 +1.1664141280e+001 +1.3557099960e+001 +2.0091364560e+000 -2.7352169040e+000 -4.6636389780e-005 +0.0000000000e+000 -5.5589789877e-007 +1.3719861671e-006 +2.3045284304e-006 +6.1120720064e-002 +3.2166506840e-004 +1.1863593312e-003
+2.4521306000e+002 +9.7629559610e+000 +1.6448718520e+001 +1.7932341800e+000 -3.0480202150e+000 -3.7759489150e-005 +0.0000000000e+000 -4.1084432023e-007 +1.7080106153e-006 +1.7914603200e-006 +6.1120309220e-002 +3.2337307901e-004 +1.1881507915e-003
+2.4561306000e+002 +9.7628694070e+000 +1.6448823450e+001 -1.7930072960e+000 +3.0477708840e+000 -3.3291945250e-005 +0.0000000000e+000 -5.1355331934e-007 +2.1350456348e-006 +2.2393275919e-006 +6.1119795666e-002 +3.2550812465e-004 +1.1903901191e-003
+2.4611306000e+002 +1.1663807960e+001 +1.3557430120e+001 -2.0088698150e+000 +2.7350157690e+000 -3.0863513890e-005 +0.0000000000e+000 -4.4471394676e-007 +1.0976632032e-006 +1.8436240400e-006 +6.1119350952e-002 +3.2660578785e-004 +1.1922337432e-003
+2.4651306000e+002 +1.2401730650e+001 +1.2407923460e+001 +2.1063269640e-001 +2.1056997290e-001 -2.7789580450e-005 +0.0000000000e+000 -2.8431337032e-006 +5.4950300602e-006 +1.1824136146e-005 +6.1116507819e-002 +3.3210081791e-004 +1.2040578793e-003
+2.4901306000e+002 +1.1874887930e+001 +1.1881118360e+001 +1.0439145810e-004 +1.5206597120e-004 -1.7491433900e-006 +0.0000000000e+000 -2.8272318044e-006 +5.2597220439e-006 +1.2569297102e-005 +6.1113680587e-002 +3.3736053996e-004 +1.2166271764e-003
+2.5151306000e+002 +1.2400686740e+001 +1.2406402800e+001 -2.1042391350e-001 -2.1026584100e-001 +2.4291293670e-005 +0.0000000000e+000 -4.5489803390e-007 +8.7906384968e-007 +1.8921435694e-006 +6.1113225689e-002 +3.3823960381e-004 +1.2185193200e-003
+2.5191306000e+002 +1.1662681990e+001 +1.3555536260e+001 +2.0088610010e+000 -2.7343635810e+000 +2.7496198900e-005 +0.0000000000e+000 -5.5588760811e-007 +1.3718537104e-006 +2.3049237445e-006 +6.1112669801e-002 +3.3961145752e-004 +1.2208242437e-003
+2.5241306000e+002 +9.7617619090e+000 +1.6446233460e+001 +1.7929791590e+000 -3.0470308200e+000 +3.0250001190e-005 +0.0000000000e+000 -4.1083777486e-007 +1.7077785320e-006 +1.7918101562e-006 +6.1112258964e-002 +3.4131923605e-004 +1.2226160539e-003
+2.5281306000e+002 +9.7617088140e+000 +1.6445928450e+001 -1.7928399810e+000 +3.0477556090e+000 +3.4757950940e-005 +0.0000000000e+000 -5.1354787272e-007 +2.1346738277e-006 +2.2398022780e-006 +6.1111745416e-002 +3.4345390988e-004 +1.2248558562e-003
+2.5331306000e+002 +1.1662477520e+001 +1.3554576510e+001 -2.0086974340e+000 +2.7349482690e+000 +4.3411729550e-005 +0.0000000000e+000 -4.4471162430e-007 +1.0973619986e-006 +1.8440597694e-006 +6.1111300704e-002 +3.4455127187e-004 +1.2266999159e-003
+2.5371306000e+002 +1.2400365300e+001 +1.2404923270e+001 +2.1054537840e-001 +2.1101309220e-001 +4.8622853480e-005 +0.0000000000e+000 -2.8431257681e-006 +5.4929902388e-006 +1.1827166335e-005 +6.1108457578e-002 +3.5004426211e-004 +1.2385270823e-003
+2.5621306000e+002 +1.1873998590e+001 +1.1876123920e+001 +1.3075325750e-006 +5.0664596490e-004 +7.0083478120e-005 +0.0000000000e+000 -2.8272869005e-006 +5.2556507776e-006 +1.2573814638e-005 +6.1105630291e-002 +3.5529991289e-004 +1.2511008969e-003
+2.5871306000e+002 +1.2400352230e+001 +1.2399856810e+001 -2.1054276330e-001 -2.0999980030e-001 +9.1544102750e-005 +0.0000000000e+000 -4.5491561533e-007 +8.7816793657e-007 +1.8929306690e-006 +6.1105175376e-002 +3.5617808083e-004 +1.2529938276e-003
+2.5911306000e+002 +1.1662463420e+001 +1.3548266640e+001 +2.0086973230e+000 -2.7327753420e+000 +9.1507538660e-005 +0.0000000000e+000 -5.5591792469e-007 +1.3705738563e-006 +2.3058911468e-006 +6.1104619458e-002 +3.5754865468e-004 +1.2552997187e-003
+2.5961306000e+002 +9.7616949420e+000 +1.6437299260e+001 +1.7928396290e+000 -3.0452898980e+000 +8.7124578190e-005 +0.0000000000e+000 -4.1087410709e-007 +1.7064475756e-006 +1.7925584841e-006 +6.1104208584e-002 +3.5925510226e-004 +1.2570922772e-003
+2.6001306000e+002 +9.7617462880e+000 +1.6436937640e+001 -1.7929742220e+000 +3.0461492170e+000 +9.0013574190e-005 +0.0000000000e+000 -5.1359543214e-007 +2.1329841888e-006 +2.2407278267e-006 +6.1103694988e-002 +3.6138808645e-004 +1.2593330050e-003
+2.6051306000e+002 +1.1662661150e+001 +1.3547128750e+001 -2.0088555020e+000 +2.7334685560e+000 +1.0170727620e-004 +0.0000000000e+000 -4.4474034850e-007 +1.0962800552e-006 +1.8448094880e-006 +6.1103250248e-002 +3.6248436650e-004 +1.2611778145e-003
+2.6091306000e+002 +1.2400663070e+001 +1.2398102650e+001 +2.1042529990e-001 +2.1088575030e-001 +1.0713739520e-004 +0.0000000000e+000 -2.8432713260e-006 +5.4868751624e-006 +1.1831878940e-005 +6.1100406977e-002 +3.6797124167e-004 +1.2730096935e-003
+2.6341306000e+002 +1.1874858630e+001 +1.1870202450e+001 -1.0352442060e-004 +2.7433080580e-004 +1.1611863100e-004 +0.0000000000e+000 -5.6549029217e-007 +1.0499948244e-006 +2.5155700795e-006 +6.1099841486e-002 +3.6902123649e-004 +1.2755252636e-003
+2.6391306000e+002 +1.1896015040e+001 +1.1890989260e+001 -4.2209289280e-002 -4.1847953100e-002 +1.1791487820e-004 +0.0000000000e+000 -4.5250007184e-007 +8.4146784723e-007 +2.0075218900e-006 +6.1099388986e-002 +3.6986270434e-004 +1.2775327854e-003
+2.6431306000e+002 +1.0641828130e+001 +1.3340832890e+001 +3.0582836840e+000 -3.7187089490e+000 +1.1270387680e-004 +0.0000000000e+000 -1.1944449301e-006 +3.1670568292e-006 +5.4431835293e-006 +6.1098194541e-002 +3.7302976117e-004 +1.2829759690e-003
+2.6541159200e+002 +5.0966141170e+000 +2.2852443800e+001 +1.9895565330e+000 -4.9397651850e+000 +8.0406065320e-005 +0.0000000000e+000 -2.8851395789e-007 +3.6394136329e-006 +2.0808677883e-006 +6.1097906027e-002 +3.7666917480e-004 +1.2850568368e-003
+2.6581159200e+002 +4.7277974820e+000 +2.1318454290e+001 -9.9507449070e-001 +8.4636666600e+000 +7.7990278340e-005 +0.0000000000e+000 -7.7684842437e-007 +9.5925481834e-006 +6.2467724607e-006 +6.1097129179e-002 +3.8626172298e-004 +1.2913036092e-003
+2.6691012400e+002 +7.4220324890e+000 +6.8348061340e+000 -1.4575031370e+000 +4.7208815890e+000 +9.6755289350e-005 +0.0000000000e+000 -4.2117816399e-007 +3.9422661023e-007 +3.7999896748e-006 +6.1096708001e-002 +3.8665594959e-004 +1.2951035989e-003
+2.6731012400e+002 +7.8002881100e+000 +4.1087546030e+000 +5.4604697850e-001 +2.3370886970e+000 +9.8304179940e-005 +0.0000000000e+000 -1.1880197195e-006 -2.1513036926e-007 +1.3681325736e-005 +6.1095519981e-002 +3.8644081922e-004 +1.3087849246e-003
+2.6840865600e+002 +6.8014257470e+000 +8.7195500990e-001 +3.6322317720e-001 +6.0938859590e-001 +8.7970232180e-005 +0.0000000000e+000 -3.1147266027e-007 -3.6983620952e-007 +1.0978959407e-005 +6.1095208508e-002 +3.8607098301e-004 +1.3197638840e-003
+2.6880865600e+002 +6.5374752950e+000 +6.3608178790e-001 +2.9665295390e-001 -1.9705540930e-002 +8.4207411340e-005 +0.0000000000e+000 -7.2651493007e-007 -9.5625175304e-007 +3.4611747542e-005 +6.1094481993e-002 +3.8511473126e-004 +1.3543756316e-003
+2.6990718800e+002 +6.0865475650e+000 +2.5773099700e+000 +1.1382915270e-001 -1.7474056420e+000 +7.3873463570e-005 +0.0000000000e+000 -4.0887300844e-007 -2.2553318904e-007 +7.1171707479e-006 +6.1094073120e-002 +3.8488919807e-004 +1.3614928023e-003
+2.7030718800e+002 +5.0794727400e+000 +4.8495914060e+000 +2.2637336960e+000 -4.2425772620e+000 +6.4197774930e-005 +0.0000000000e+000 -1.0598503103e-006 +6.7641663995e-007 +1.5192677753e-005 +6.1093013270e-002 +3.8556561471e-004 +1.3766854801e-003
+2.7140572000e+002 +1.5609509800e+000 +1.8898632150e+001 +9.3919690560e-001 -8.5463453620e+000 +2.2119758770e-005 +0.0000000000e+000 -1.5282559301e-007 +4.7757188364e-006 +3.9810593242e-006 +6.1092860445e-002 +3.9034133355e-004 +1.3806665394e-003
+2.7180572000e+002 +1.3152829850e+000 +2.0825628780e+001 -2.7410365410e-001 +4.1419942610e+000 +9.0007381240e-006 +0.0000000000e+000 -1.6517422218e-007 +6.9009928399e-006 +4.9847698554e-006 +6.1092695270e-002 +3.9724232639e-004 +1.3856513093e-003
